"id","latitude","longitude"
"031304","36.9177173","-111.463147900707"
"031305","35.8021258","-110.4265076"
"031307","34.1470057","-114.3018287"
"031308","33.0741995454545","-111.754541878788"
"031309","35.772205","-109.649348"
"031311","35.03517685","-110.69241894682"
"031312","31.4179084","-109.883145418111"
"031313","31.3413897827616","-110.957795095439"
"031314","33.407226","-110.826214"
"031315","34.131573","-109.2853487"
"031317","34.1355184","-114.2847783"
"033301","33.479976","-112.0323926"
"033302","33.4792831","-112.04087536512"
"033303","33.381651","-111.8487318"
"040001","36.1898809","-94.5077222470057"
"040002","35.46216645","-93.4444042637057"
"040004","36.1092516","-94.15991470000002"
"040007","34.7504671","-92.3393722"
"040010","36.30861735","-94.1833525149928"
"040011","35.0547224","-93.3881322315728"
"040014","35.25194565","-91.6966070860294"
"040015","34.58928535","-94.2213832799928"
"040016","",""
"040017","36.2358231836735","-93.1072564897959"
"040018","35.4365325","-94.33811709999999"
"040019","35.0390846","-90.7771677"
"040020","35.8366835","-90.7025355"
"040022","36.1808233","-94.13643569999999"
"040026","34.4681702","-93.06631349999999"
"040027","36.34241495","-92.3968526352536"
"040029","35.08574025","-92.4572913191236"
"040036","34.78444895","-92.2227337882169"
"040039","36.0525768","-90.4978107"
"040041","35.2829859121264","-93.1500376550859"
"040047","36.2900313","-90.9974173454124"
"040050","33.5757017","-92.8368463556646"
"040051","33.61062","-91.816689550898"
"040055","35.3744245","-94.4213108"
"040062","35.3557971","-94.35266569999999"
"040067","33.2751278","-93.2385007"
"040069","35.9431052","-89.9167085496359"
"040071","34.18804475","-92.0177875326385"
"040072","34.5177111","-91.5590715698796"
"040074","34.8740367","-92.1249114288395"
"040076","34.35809805","-92.7857174552857"
"040078","34.48605","-93.0351481027286"
"040084","34.57366955","-92.5860211188854"
"040085","34.510229","-90.6271096718704"
"040088","33.2183768","-92.672285"
"040114","34.7445622","-92.381458"
"040118","35.86593345","-90.6371689210189"
"040119","35.7695546","-91.6335659"
"040132","34.5100517","-93.0571118"
"040134","34.73932405","-92.393248325"
"040137","34.81335","-92.2090499"
"040147","34.8003023","-92.3490932"
"040152","36.1212743","-94.1340695"
"040153","33.6490506","-93.5870552"
"041300","35.289904","-93.724543"
"041302","35.2202352","-93.15655369999999"
"041303","35.48564825","-93.8337193953599"
"041304","36.4003527369914","-93.744458481073"
"041305","34.8968034","-94.10748629999999"
"041306","36.1277189177404","-92.1281537515819"
"041307","35.2197119","-90.7864182816337"
"041308","33.6188504","-91.39344589999999"
"041309","36.0747692","-90.9688963"
"041310","35.85673475","-92.0829566206643"
"041311","33.9497131","-93.88041129999999"
"041312","35.504482","-91.99805920000001"
"041313","35.559199","-92.452208"
"041314","34.2783373","-91.33877269999999"
"041316","35.6996791","-89.9757572834128"
"041317","33.80887","-92.425525"
"041318","35.1411653","-93.9362488"
"041319","34.046431585986","-94.355455143499"
"041320","33.669503161752","-94.134883624243"
"041321","34.1229453","-93.0888773167529"
"041322","36.38272445","-91.8103561024809"
"041323","33.1361978351571","-91.9488278228113"
"041324","35.1678311","-92.7213145633992"
"041326","33.8977549","-91.4888861"
"041327","33.6108031","-92.059633574094"
"041328","33.3064148","-91.2903886"
"041329","36.3586688","-93.5518702461427"
"041330","36.3902778","-90.2049999"
"041331","36.4086165","-94.4605449"
"043300","",""
"050002","37.6488765","-122.1017345"
"050006","40.7841756","-124.142116070989"
"050007","37.5920286","-122.3831221"
"050008","37.769088","-122.433721"
"050009","38.325328","-122.296089033886"
"050013","38.5425501","-122.4748268"
"050014","38.351109","-120.766536"
"050017","38.5697579393939","-121.453592272727"
"050018","34.0646679183673","-118.23909855102"
"050022","33.9762574489796","-117.378380571429"
"050024","32.6855936","-117.0821829"
"050025","32.75531155","-117.165524560185"
"050026","32.7813862","-117.0066719"
"050028","40.872473","-124.1011509"
"050030","39.5062597","-121.5410928"
"050036","35.3918393","-119.0068569"
"050038","37.3003119","-121.9317159"
"050039","39.7423835306122","-121.84905655102"
"050040","34.324371","-118.447139"
"050042","40.1488976647748","-122.217972703457"
"050043","37.8208724750823","-122.263109732825"
"050045","32.7814172857143","-115.568702714286"
"050047","37.79050015","-122.432308504914"
"050054","33.9317494","-116.9459031"
"050055","37.74699015","-122.420857040339"
"050056","34.6884707","-118.158328476498"
"050057","36.3274685","-119.3844178"
"050058","34.1281181","-118.2569119"
"050060","36.7419529059671","-119.783930654074"
"050063","34.095672","-118.291651"
"050067","37.7685690505051","-120.862843414141"
"050069","33.7831862261404","-117.86615391954"
"050070","37.6484493","-122.4293258"
"050071","37.3377795106831","-121.995709744658"
"050072","37.8925360079504","-122.058276393494"
"050073","38.128462","-122.2469584"
"050075","37.823935703636","-122.257920918921"
"050076","37.7828619","-122.440658986797"
"050077","32.7513299384175","-117.161045239348"
"050078","33.732368","-118.311769"
"050082","34.2062324","-119.1596782"
"050084","37.970637","-121.289115"
"050089","34.1312995481982","-117.322472848672"
"050090","38.2884347094768","-122.465339956884"
"050091","33.98971405","-118.2238791"
"050093","36.8372244947368","-119.763246326316"
"050096","34.0709965952349","-117.944223579891"
"050099","34.1017594","-117.637293057842"
"050100","32.800173","-117.155005"
"050101","38.1311666173673","-122.239067812373"
"050102","33.9258363486968","-117.440007863862"
"050103","34.0492579","-118.2172453"
"050104","33.9307798","-118.1822415"
"050107","34.951985","-120.412309"
"050108","38.5704861632653","-121.47021655102"
"050110","34.6400450113636","-120.437935323864"
"050112","34.02724755","-118.48663405"
"050113","37.5300383980757","-122.299792556657"
"050115","33.119470237998","-117.08813174868"
"050116","34.2205268","-118.5496188"
"050118","37.8011485035911","-121.19808402965"
"050121","36.3238618","-119.6669545"
"050122","37.9615265","-121.3019237"
"050124","34.2045351","-118.216049"
"050125","37.3621276330244","-121.847213821346"
"050126","34.1939201","-118.4836519"
"050127","38.6641369","-121.792050352615"
"050128","33.184253","-117.2917839"
"050129","34.1348371","-117.2769883"
"050131","38.0979404364424","-122.559351633156"
"050132","34.1032441785518","-118.095102117381"
"050133","39.1386343076923","-121.595102153846"
"050135","34.0962712653061","-118.325045408163"
"050136","38.253464","-122.633245"
"050137","34.2197615926428","-118.429692058656"
"050138","34.0982233333333","-118.295439"
"050139","33.9171357184514","-118.129036655957"
"050140","34.0502115","-117.4354068"
"050145","36.5790057","-121.913238"
"050149","34.0341819","-118.2673148"
"050150","39.2281115","-121.0476242"
"050152","37.78963455","-122.416533987638"
"050153","37.326972527587","-121.937469511839"
"050158","34.1568746991234","-118.486699746373"
"050159","34.277225","-119.251777"
"050167","37.885867","-121.2801949"
"050168","33.893541","-117.928269"
"050169","33.967413","-118.047891"
"050174","38.4429081048723","-122.702375185715"
"050179","37.5105606499813","-120.839444452822"
"050180","37.9150910372952","-122.041577365044"
"050189","36.206098","-121.131649"
"050191","33.7799578979592","-118.186596469388"
"050192","36.607877453595","-119.451421511193"
"050194","36.9271746","-121.7930016"
"050195","37.5599492","-121.9789949"
"050197","37.47946375","-122.255240956751"
"050204","34.582899","-118.1443812"
"050205","34.128797","-117.8300528"
"050211","37.7631932589239","-122.253733746088"
"050222","32.6181705","-117.023257"
"050224","33.6247428","-117.9300468"
"050225","39.7570818","-121.5701689"
"050226","33.847209","-117.934074"
"050228","37.75681035","-122.405253122016"
"050230","33.7744373","-117.9194415"
"050231","34.07703685","-117.750447341106"
"050232","35.2780302","-120.6510041"
"050234","32.6942730516627","-117.168071230419"
"050235","34.1558174","-118.3281063"
"050236","34.2892065","-118.745137"
"050238","34.1400503355705","-118.024825845638"
"050239","34.1504441","-118.2299618"
"050242","36.99012965","-121.983723085284"
"050243","33.8390619953551","-116.545482435736"
"050245","34.076434","-117.352826"
"050248","36.7000361428571","-121.623314857143"
"050254","38.724622","-120.791327"
"050257","35.412195","-119.039139"
"050261","36.06866455","-119.026636003518"
"050262","34.0664646","-118.446506694027"
"050272","34.0371311536155","-117.204305231371"
"050276","38.006358","-122.130949"
"050278","34.280154","-118.460335"
"050279","34.1326967","-116.2762479"
"050280","40.5718769","-122.3952436"
"050281","34.089727","-118.144882"
"050283","37.6874923869586","-121.887665839124"
"050289","37.6799319","-122.474199491419"
"050290","34.0265862","-118.4826257"
"050291","38.5068593","-122.7238332"
"050292","33.9119259","-117.196378687831"
"050295","35.3732855957447","-119.027304382979"
"050296","36.833493","-121.3859239"
"050298","34.892431","-117.017066"
"050300","34.5418476","-117.2655636"
"050301","39.1521836766792","-123.20347489584"
"050305","37.8551677103976","-122.266866414131"
"050308","37.3691487","-122.079280199568"
"050309","38.7664738","-121.2489286"
"050313","37.7440837","-121.4343343"
"050315","35.381067","-118.967536"
"050320","37.7995079591837","-122.233113571429"
"050324","32.885158","-117.2250899"
"050327","34.0499004161447","-117.261230624996"
"050329","33.8415366","-117.5730867"
"050334","36.6603118979592","-121.648068836735"
"050335","37.98174","-120.3683799"
"050336","38.1214623970588","-121.285655382353"
"050342","32.9598655103087","-115.553107500053"
"050348","33.78722845","-117.888413162727"
"050350","34.0150691","-118.1010078"
"050351","33.8119157","-118.3434945"
"050352","38.912272","-119.996788"
"050353","33.8375816","-118.3580359"
"050357","34.4331443100978","-119.809771974709"
"050359","36.2196779191582","-119.337695694762"
"050360","37.9473152","-122.5360306"
"050367","38.26152705","-122.047533504073"
"050373","34.0577573","-118.2081617"
"050376","33.8307253","-118.2918447"
"050378","34.2195195","-118.3696463"
"050380","37.2520899","-121.946577252742"
"050382","34.0899453673469","-117.892721"
"050390","33.7511570977139","-116.960017755154"
"050393","33.935083","-118.131945"
"050394","34.2742403333333","-119.257310611111"
"050396","34.4299066","-119.7233601"
"050397","36.1514939","-120.3398813"
"050407","37.79554415","-122.40887595746"
"050411","33.7867704","-118.2965004"
"050414","38.6707828168327","-121.146302371656"
"050417","41.77368430000001","-124.194008"
"050423","33.612993","-114.5950921"
"050424","32.8710666","-117.2432406"
"050425","38.6016845","-121.3925039"
"050426","33.8245511","-118.014171"
"050438","34.133639","-118.152753"
"050441","37.4347003","-122.175042325"
"050444","37.3399741","-120.467322900525"
"050454","",""
"050455","35.383116","-119.018872428571"
"050457","37.77376535","-122.453615653511"
"050464","37.66564","-120.996321"
"050468","33.8924654603853","-118.295486584589"
"050471","34.0532937142857","-118.265310897959"
"050481","34.203691430296","-118.629424548998"
"050485","33.807885","-118.18511"
"050488","37.7014962","-122.0882817"
"050492","36.83725","-119.668662"
"050496","37.9840261632653","-122.034841163265"
"050498","38.9451031","-121.1000785"
"050502","34.0631624259536","-118.273228432866"
"050503","33.037762","-117.2834149"
"050506","35.2910055306122","-120.665016755102"
"050510","38.004193371603","-122.553869371603"
"050512","37.5564561","-121.986585"
"050515","32.7914424","-117.095231700651"
"050516","38.6696246","-121.313959"
"050517","34.5280998995461","-117.292606303213"
"050523","37.9615439","-121.7324697"
"050526","33.725834","-117.9893468"
"050528","37.06358995","-120.860917864344"
"050534","33.7061033740363","-116.233970748763"
"050537","38.5626044","-121.7708959"
"050541","37.4910992","-122.2299519"
"050543","33.6524789","-117.9316764"
"050546","36.043808","-118.9375499"
"050548","33.6834811","-117.919459"
"050549","34.2065462871124","-118.882384566082"
"050551","33.8040178","-118.0672746"
"050552","34.1520394","-118.628494"
"050557","37.668548","-120.9755559"
"050561","34.0378594824017","-118.375497627446"
"050567","33.5612787243728","-117.666945908274"
"050568","36.9452149699344","-120.043876338089"
"050570","33.7100746","-117.9371109"
"050573","33.7426321","-116.4071663"
"050575","33.8335913","-118.0797978"
"050580","33.8573682","-118.0374177"
"050581","33.8599375","-118.1486551"
"050586","34.0262657670003","-117.685657107693"
"050588","34.0993596","-117.8152441"
"050589","33.8781066","-117.8435704"
"050590","38.46415","-121.417374"
"050597","34.1337339678752","-117.872433678553"
"050599","38.5537317272727","-121.456770606061"
"050603","33.6080608786809","-117.708181333007"
"050604","37.2394635572871","-121.802971779054"
"050608","35.761489972973","-119.239490405405"
"050609","33.8472702","-117.8900209"
"050616","34.24178","-119.018004"
"050624","34.4255369","-118.5620492"
"050625","34.076977","-118.383242"
"050633","35.5553284","-120.719588730445"
"050636","32.9968221","-117.0559523"
"050641","34.034147","-118.2151898"
"050663","34.0187634","-118.2056529"
"050668","37.74891695","-122.45699964988"
"050674","38.471952","-121.42276"
"050677","34.1703846","-118.5899359"
"050678","33.7018679","-117.9444087"
"050684","33.719453","-117.1644937"
"050686","33.9108345","-117.463136"
"050688","37.0365305746337","-121.573708084112"
"050689","37.7703889","-121.9755443"
"050690","38.47067","-122.72939"
"050696","34.0619302","-118.2013105"
"050697","40.58561","-122.416404"
"050701","33.557843","-117.184717"
"050704","34.2213988979592","-118.456399244898"
"050708","36.8252748017456","-119.781424294905"
"050709","34.4710687","-117.2676337"
"050710","36.8432374894368","-119.783574082434"
"050714","36.9876","-121.978158"
"050717","33.9170013","-118.1174836"
"050723","34.0652985","-117.9857083"
"050724","35.38606","-119.043017"
"050726","37.6640081836735","-120.957618244898"
"050727","33.78889995","-118.144919060245"
"050735","33.9666367","-117.9978719"
"050736","34.0507718497627","-118.138022989751"
"050737","34.0678947","-118.1238043"
"050738","34.0481508","-118.043381179477"
"050739","33.9491734489796","-118.34819155102"
"050740","33.982497","-118.4408802"
"050742","34.0572346","-118.3465799"
"050744","33.8354884","-117.9137195"
"050745","33.7878218","-117.828588"
"050746","33.7677099","-117.8357652"
"050747","33.7111431","-117.8846271"
"050748","37.7974165393044","-121.246847689495"
"050751","34.057307","-118.362073"
"050754","37.4615473","-122.1590572"
"050755","34.1533977","-118.4487159"
"050757","32.776095","-117.0574049"
"050758","34.077755527445","-117.696263970119"
"050760","37.9518661","-121.77627"
"050761","34.1698500204082","-118.531257183673"
"050763","34.0544291","-118.2420974"
"050764","40.585184","-122.387004"
"050765","33.89715365","-117.186745997702"
"050766","39.129808","-121.614435"
"050767","38.38851349999999","-121.9380985"
"050769","33.6618016","-117.7739207"
"050770","33.6135576498195","-117.169616159855"
"050771","33.9125716","-118.0984863"
"050772","38.748241","-121.247729"
"050773","37.7122878","-122.143363509587"
"050775","33.4775965","-117.1123504"
"050776","33.7957448","-118.1937843"
"050777","37.7066019","-122.1647416"
"050778","34.04945190000001","-117.2641774"
"050779","33.9244784680456","-118.244239773181"
"050780","33.7367308","-117.8234523"
"050781","38.398249","-122.821029"
"051300","39.80563859999999","-120.4623189"
"051301","35.13036","-118.4487398"
"051302","36.608412","-118.057999"
"051303","37.644145","-118.9636244"
"051304","37.5034920741427","-119.977283802878"
"051305","41.0277755","-121.4212398"
"051306","39.5205546938775","-122.207701755102"
"051307","33.33918575","-118.330742762703"
"051308","39.7577363","-83.812197"
"051309","40.101622","-123.7925032"
"051310","39.3904852","-123.3393038"
"051311","39.364895","-121.713365"
"051312","34.265453","-117.168506"
"051314","35.635378","-118.4063569"
"051315","40.7408426","-122.9419671"
"051316","41.71936785","-122.645704939243"
"051317","38.93614060000001","-122.6208325"
"051318","40.582671","-124.135373"
"051319","41.3188887008732","-122.323225227717"
"051320","40.4366726","-120.6278131"
"051321","38.6271662","-122.8644242"
"051323","34.8302823570853","-114.618188312742"
"051324","37.3622459768879","-118.407229633824"
"051325","39.430917","-123.800681"
"051326","39.9389412","-120.9621565"
"051327","40.3054738560615","-121.234647075698"
"051328","39.32593345","-120.20084689725"
"051329","39.1044281","-122.906501"
"051330","41.47999859999999","-120.545394"
"051331","34.6023836666667","-120.127326888889"
"051332","38.1903431","-120.6703328"
"051333","35.64129245","-117.671149590027"
"051334","34.442204812904","-119.26502929474"
"051335","34.2463745262021","-116.889735350198"
"053300","36.8928216","-119.7943349"
"053301","37.837500993404","-122.267288378872"
"053302","34.0980729591837","-118.290686714286"
"053303","32.7986478199727","-117.150897168938"
"053304","33.780405435021","-117.865986780505"
"053305","37.4356791","-122.1751194"
"053306","33.561694","-117.6672847"
"053308","33.7830094538879","-117.83563289326"
"053309","33.807885","-118.18511"
"053310","34.06780225","-118.2859926875"
"053311","38.5528353673469","-121.45608055102"
"060001","40.41480605","-104.708943730995"
"060003","40.18203","-105.126163857475"
"060004","39.9646575","-104.768522289389"
"060006","38.480111","-107.869737"
"060008","37.4717142109567","-105.883398469477"
"060009","39.7669169","-105.090539547933"
"060010","40.5719165","-105.056363018508"
"060011","39.72734135","-104.991222995663"
"060012","38.2331296666667","-104.622181166667"
"060013","37.2363145","-107.825627369866"
"060014","39.7471572","-104.966595850673"
"060015","39.7162693","-105.129132555915"
"060016","38.4556620486545","-105.230923114427"
"060020","38.2818377","-104.6125302"
"060022","38.84030105","-104.799025196288"
"060023","39.0904811","-108.5627055"
"060024","39.7425435","-104.8416609"
"060027","40.014676","-105.2600632"
"060028","39.7464699","-104.973707573958"
"060030","40.4134036262626","-105.053529454545"
"060031","38.86564705","-104.821876338581"
"060032","39.7311348034342","-104.934422707838"
"060034","39.6540327","-104.9806802"
"060036","37.97773685","-103.549431889183"
"060043","38.8257062","-102.3555891"
"060044","40.259443","-103.796057"
"060049","40.4622871637339","-106.818022225774"
"060054","39.10523545","-108.615094783129"
"060064","39.6911373","-104.9734191"
"060065","39.86360845","-104.985329735475"
"060071","38.7450593","-108.0470061"
"060075","39.5338709","-107.3225537"
"060076","40.613582","-103.221130571429"
"060096","39.6427657073622","-106.381820830915"
"060100","39.6893506","-104.8320828"
"060103","39.9516363","-105.151890922087"
"060104","39.9501418","-104.9934596"
"060107","39.7392061","-104.942374021595"
"060112","39.528924","-104.871212402071"
"060113","39.5755567","-104.985883711817"
"060114","39.5479351","-104.7699254"
"060116","39.9705898","-105.0855972"
"060117","37.248115","-107.870909"
"060118","39.5700404","-106.0781462"
"060119","40.4124275","-105.0023828"
"060124","39.7187391","-105.1414243"
"060125","39.4049027716105","-104.886677903364"
"060126","40.521082","-105.009126892336"
"061300","38.480177122449","-102.784502265306"
"061301","37.67441060000001","-106.3648033"
"061302","39.16365405","-108.736620266352"
"061303","40.2556764","-103.6494749"
"061304","40.6418534","-102.631334225"
"061305","40.5784874626866","-102.289654731343"
"061306","39.133648","-103.4611011"
"061307","40.0831848","-108.8015539"
"061308","37.2629076","-105.9656643"
"061309","40.07620365","-102.234768915642"
"061310","40.9940109","-102.2686397"
"061311","37.4042402","-102.612422"
"061312","40.37160945","-105.515165575"
"061313","39.3029706","-102.2704063"
"061314","40.5183896","-107.579956277095"
"061315","40.12003385","-102.737008033175"
"061316","37.6003438","-104.8317597"
"061317","39.5227296111111","-107.769623444444"
"061318","40.0569604","-106.3904468"
"061319","39.2451202","-106.303414027342"
"061320","38.5522456","-106.9246625"
"061321","37.17374955","-104.487579200312"
"061322","38.5432072","-106.0089748"
"061323","38.0702066","-102.610810168078"
"061324","39.184114","-106.8366313"
"061325","40.0462851","-107.8811052"
"061326","38.9746042","-105.07449"
"061327","37.3524774","-108.5727162"
"061328","37.2521429","-107.079137"
"063301","39.7422167","-104.836152593777"
"070002","41.77413945","-72.6980898271076"
"070003","41.9069644","-71.9140146209924"
"070004","41.8810518","-73.4814997"
"070005","41.5582466","-73.0590622"
"070006","41.0554635433259","-73.553780285482"
"070007","41.3362807","-72.1043787821027"
"070008","41.9795964","-72.39110219999999"
"070010","41.18947085","-73.1674696038208"
"070011","41.7921694","-73.1337384618381"
"070012","41.866395","-72.4513196362552"
"070016","41.55295925","-73.036811557562"
"070017","41.5493063","-72.8011451"
"070018","41.034299","-73.6306462464051"
"070019","41.21654515","-73.0653602930081"
"070020","41.55435475","-72.6473376131945"
"070021","41.717498","-72.2265844439632"
"070022","41.30431175","-72.9360130589312"
"070024","41.5427439","-72.088747205014"
"070025","41.75396065","-72.6794553044624"
"070027","41.7816396","-72.5258399180866"
"070028","41.2019763","-73.2013718"
"070029","41.6755277","-72.9305767"
"070031","41.3353793","-73.0892824"
"070033","41.40523175","-73.4441887710472"
"070034","41.1102376418013","-73.4222673380813"
"070035","41.6610409","-72.7869415"
"070036","41.73067275","-72.7912027421126"
"070038","41.256806","-72.832842"
"070039","41.4629792","-72.8359217203436"
"070040","41.802606","-72.72828"
"073300","41.7538032","-72.6817315672735"
"080001","39.6878859","-75.668995"
"080003","39.7472496","-75.5917092"
"080004","39.15139335","-75.5235709885464"
"080006","38.6423038","-75.6068853"
"080007","38.7714151","-75.1438865585073"
"080009","38.906004","-75.432817"
"083300","39.7793789","-75.5552976"
"090001","38.9014106","-77.0506000925414"
"090003","38.91783385","-77.0201004008513"
"090004","38.9114532","-77.0752748"
"090005","38.9367698","-77.1088794379913"
"090006","38.9445417","-76.9934067419241"
"090008","38.8553649","-76.9575188"
"090011","38.9287492","-77.0147691829728"
"093300","38.9273107","-77.014524"
"100001","30.346597137931","-81.6633077241379"
"100002","26.5036212674088","-80.069078290847"
"100006","28.5265247","-81.37760519999999"
"100007","28.5744699","-81.3695415"
"100008","25.68416115","-80.3390052043527"
"100009","25.7809874","-80.2149248"
"100012","26.627798","-81.8740853"
"100014","29.0207499","-80.92270099999999"
"100017","29.1995286734694","-81.0546763061224"
"100018","26.1503076450473","-81.7993173570591"
"100019","28.0679118","-80.6129125"
"100022","25.7911634","-80.2121008"
"100023","28.832235","-82.3352825"
"100025","30.47777175","-87.2114403771402"
"100026","30.1590522857143","-85.6471692857143"
"100028","28.629854","-80.825512"
"100029","25.8615591879289","-80.2147645454882"
"100030","28.5516314","-81.534804"
"100032","27.7637420327869","-82.6418023442623"
"100034","25.81327915","-80.1400685618617"
"100035","27.4971418","-82.5621683299875"
"100038","26.018303","-80.180647"
"100039","26.0965048","-80.1413001"
